vqa, target num:0, total attack num:0,best loss: 5.936622619628906e-05
vqa_specific, target num:0, total attack num:4,best loss: 0.0022258758544921875
cls, target num:0, total attack num:12,best loss: 0.0022258758544921875
cap, target num:0, total attack num:13,best loss: 0.0022258758544921875
vqa, target num:0, total attack num:3,best loss: 6.222724914550781e-05
vqa_specific, target num:0, total attack num:5,best loss: 6.222724914550781e-05
cls, target num:0, total attack num:14,best loss: 6.222724914550781e-05
cap, target num:0, total attack num:12,best loss: 6.222724914550781e-05
vqa, target num:0, total attack num:5,best loss: 5.638599395751953e-05
vqa_specific, target num:0, total attack num:8,best loss: 5.638599395751953e-05
cls, target num:0, total attack num:9,best loss: 5.638599395751953e-05
cap, target num:0, total attack num:9,best loss: 5.638599395751953e-05
vqa, target num:0, total attack num:4,best loss: 2.7060508728027344e-05
vqa_specific, target num:0, total attack num:2,best loss: 2.7060508728027344e-05
cls, target num:0, total attack num:14,best loss: 2.7060508728027344e-05
cap, target num:0, total attack num:11,best loss: 2.7060508728027344e-05
vqa, target num:0, total attack num:5,best loss: 3.7789344787597656e-05
vqa_specific, target num:0, total attack num:7,best loss: 3.7789344787597656e-05
cls, target num:0, total attack num:11,best loss: 3.7789344787597656e-05
cap, target num:0, total attack num:12,best loss: 3.7789344787597656e-05
vqa, target num:0, total attack num:2,best loss: 1.6808509826660156e-05
vqa_specific, target num:0, total attack num:4,best loss: 1.6808509826660156e-05
cls, target num:0, total attack num:16,best loss: 1.6808509826660156e-05
cap, target num:0, total attack num:12,best loss: 1.6808509826660156e-05
vqa, target num:0, total attack num:4,best loss: 3.9696693420410156e-05
vqa_specific, target num:0, total attack num:4,best loss: 3.9696693420410156e-05
cls, target num:0, total attack num:14,best loss: 3.9696693420410156e-05
cap, target num:0, total attack num:12,best loss: 3.9696693420410156e-05
vqa, target num:0, total attack num:1,best loss: 8.308887481689453e-05
vqa_specific, target num:0, total attack num:1,best loss: 8.308887481689453e-05
cls, target num:0, total attack num:14,best loss: 8.308887481689453e-05
cap, target num:0, total attack num:11,best loss: 8.308887481689453e-05
vqa, target num:0, total attack num:5,best loss: 3.4689903259277344e-05
vqa_specific, target num:0, total attack num:9,best loss: 3.4689903259277344e-05
cls, target num:0, total attack num:16,best loss: 3.4689903259277344e-05
cap, target num:0, total attack num:12,best loss: 3.4689903259277344e-05
vqa, target num:0, total attack num:6,best loss: 0.00011289119720458984
vqa_specific, target num:0, total attack num:5,best loss: 0.00011289119720458984
cls, target num:0, total attack num:14,best loss: 0.00011289119720458984
cap, target num:0, total attack num:9,best loss: 0.00011289119720458984
vqa, target num:0, total attack num:3,best loss: 8.189678192138672e-05
vqa_specific, target num:0, total attack num:6,best loss: 8.189678192138672e-05
cls, target num:0, total attack num:12,best loss: 8.189678192138672e-05
cap, target num:0, total attack num:12,best loss: 8.189678192138672e-05
vqa, target num:0, total attack num:3,best loss: 4.661083221435547e-05
vqa_specific, target num:0, total attack num:6,best loss: 4.661083221435547e-05
cls, target num:0, total attack num:14,best loss: 4.661083221435547e-05
cap, target num:0, total attack num:16,best loss: 4.661083221435547e-05
vqa, target num:0, total attack num:7,best loss: 6.210803985595703e-05
vqa_specific, target num:0, total attack num:5,best loss: 6.210803985595703e-05
cls, target num:0, total attack num:12,best loss: 6.210803985595703e-05
cap, target num:0, total attack num:13,best loss: 6.210803985595703e-05
vqa, target num:0, total attack num:6,best loss: 2.372264862060547e-05
vqa_specific, target num:0, total attack num:5,best loss: 2.372264862060547e-05
cls, target num:0, total attack num:10,best loss: 2.372264862060547e-05
cap, target num:0, total attack num:10,best loss: 2.372264862060547e-05
vqa, target num:0, total attack num:2,best loss: 6.604194641113281e-05
vqa_specific, target num:0, total attack num:0,best loss: 6.604194641113281e-05
cls, target num:0, total attack num:11,best loss: 6.604194641113281e-05
cap, target num:0, total attack num:13,best loss: 6.604194641113281e-05
vqa, target num:0, total attack num:3,best loss: 1.895427703857422e-05
vqa_specific, target num:0, total attack num:5,best loss: 1.895427703857422e-05
cls, target num:0, total attack num:15,best loss: 1.895427703857422e-05
cap, target num:0, total attack num:11,best loss: 1.895427703857422e-05
vqa, target num:0, total attack num:3,best loss: 4.6253204345703125e-05
vqa_specific, target num:0, total attack num:4,best loss: 4.6253204345703125e-05
cls, target num:0, total attack num:16,best loss: 4.6253204345703125e-05
cap, target num:0, total attack num:13,best loss: 4.6253204345703125e-05
vqa, target num:0, total attack num:2,best loss: 3.6716461181640625e-05
vqa_specific, target num:0, total attack num:4,best loss: 3.6716461181640625e-05
cls, target num:0, total attack num:10,best loss: 3.6716461181640625e-05
cap, target num:0, total attack num:9,best loss: 3.6716461181640625e-05
vqa, target num:0, total attack num:0,best loss: 0.00010704994201660156
vqa_specific, target num:0, total attack num:5,best loss: 0.00010704994201660156
cls, target num:0, total attack num:14,best loss: 0.00010704994201660156
cap, target num:0, total attack num:11,best loss: 0.00010704994201660156
vqa, target num:0, total attack num:4,best loss: 3.790855407714844e-05
vqa_specific, target num:0, total attack num:5,best loss: 3.790855407714844e-05
cls, target num:0, total attack num:9,best loss: 3.790855407714844e-05
cap, target num:0, total attack num:12,best loss: 3.790855407714844e-05
vqa, target num:0, total attack num:2,best loss: 4.792213439941406e-05
vqa_specific, target num:0, total attack num:4,best loss: 4.792213439941406e-05
cls, target num:0, total attack num:11,best loss: 4.792213439941406e-05
cap, target num:0, total attack num:13,best loss: 4.792213439941406e-05
vqa, target num:0, total attack num:6,best loss: 9.369850158691406e-05
vqa_specific, target num:0, total attack num:4,best loss: 9.369850158691406e-05
cls, target num:0, total attack num:6,best loss: 9.369850158691406e-05
cap, target num:0, total attack num:10,best loss: 9.369850158691406e-05
vqa, target num:0, total attack num:2,best loss: 2.0503997802734375e-05
vqa_specific, target num:0, total attack num:8,best loss: 2.0503997802734375e-05
cls, target num:0, total attack num:7,best loss: 2.0503997802734375e-05
cap, target num:0, total attack num:10,best loss: 2.0503997802734375e-05
vqa, target num:0, total attack num:6,best loss: 3.743171691894531e-05
vqa_specific, target num:0, total attack num:2,best loss: 3.743171691894531e-05
cls, target num:0, total attack num:17,best loss: 3.743171691894531e-05
cap, target num:0, total attack num:14,best loss: 3.743171691894531e-05
vqa, target num:0, total attack num:2,best loss: 4.208087921142578e-05
vqa_specific, target num:0, total attack num:4,best loss: 4.208087921142578e-05
cls, target num:0, total attack num:7,best loss: 4.208087921142578e-05
cap, target num:0, total attack num:6,best loss: 4.208087921142578e-05
vqa, target num:0, total attack num:2,best loss: 5.364418029785156e-05
vqa_specific, target num:0, total attack num:7,best loss: 5.364418029785156e-05
cls, target num:0, total attack num:11,best loss: 5.364418029785156e-05
cap, target num:0, total attack num:10,best loss: 5.364418029785156e-05
